SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200627,20060903,1,13,1,0.74,PRD0902044,CL00088,DEP00025,G00008,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060829,3,09,1,2.26,PRD0902194,CL00092,DEP00027,G00008,D00002,CUST0000252313,LA,OA,994102100320308,L,LA,Top Up,Fresh,STORE00877,LS,N01
200627,20060829,3,13,1,6.87,PRD0902382,CL00085,DEP00024,G00007,D00002,CUST0000704025,MM,OT,994102100602207,S,LA,Small Shop,Fresh,STORE00877,LS,N01
200627,20060903,1,13,1,0.68,PRD0902495,CL00088,DEP00025,G00008,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.28,PRD0903116,CL00127,DEP00046,G00013,D00003,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060829,3,09,1,0.97,PRD0903157,CL00079,DEP00022,G00007,D00002,CUST0000252313,LA,OA,994102100320308,L,LA,Top Up,Fresh,STORE00877,LS,N01
200627,20060903,1,13,1,0.66,PRD0903370,CL00111,DEP00039,G00010,D00003,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,2.6,PRD0903536,CL00111,DEP00039,G00010,D00003,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.76,PRD0903561,CL00075,DEP00022,G00007,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060829,3,09,1,0.57,PRD0903590,CL00139,DEP00048,G00013,D00003,CUST0000252313,LA,OA,994102100320308,L,LA,Top Up,Fresh,STORE00877,LS,N01
200627,20060903,1,13,1,1.24,PRD0903705,CL00128,DEP00046,G00013,D00003,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,3.6,PRD0903728,CL00201,DEP00067,G00021,D00005,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060829,3,13,3,3.33,PRD0904263,CL00248,DEP00089,G00030,D00009,,,,994102100117697,M,MM,Small Shop,Grocery,STORE00877,LS,N01
200627,20060903,1,13,1,0.35,PRD0904357,CL00199,DEP00067,G00021,D00005,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.7,PRD0904535,CL00074,DEP00021,G00007,D00002,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060903,1,13,1,1.11,PRD0902127,CL00201,DEP00067,G00021,D00005,CUST0000857534,MM,,994102100698404,L,MM,Full Shop,Mixed,STORE00877,LS,N01
200627,20060831,5,13,3,0.87,PRD0904293,CL00170,DEP00056,G00017,D00004,CUST0000648768,MM,OT,994102100567524,M,XX,Small Shop,Nonfood,STORE00877,LS,N01
200627,20060828,2,11,1,1.46,PRD0900378,CL00128,DEP00046,G00013,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,1.03,PRD0900428,CL00129,DEP00046,G00013,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,0.82,PRD0900773,CL00142,DEP00050,G00014,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,0.51,PRD0901589,CL00157,DEP00053,G00016,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,0.33,PRD0903285,CL00128,DEP00046,G00013,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,1.19,PRD0904166,CL00148,DEP00052,G00015,D00003,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060828,2,11,1,0.59,PRD0904252,CL00093,DEP00028,G00008,D00002,CUST0000973556,LA,,994102100771220,M,LA,Top Up,Grocery,STORE00881,LS,N01
200627,20060903,1,13,1,0.23,PRD0900311,CL00148,DEP00052,G00015,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.74,PRD0900373,CL00026,DEP00008,G00004,D00002,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.97,PRD0900554,CL00140,DEP00049,G00014,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,2.95,PRD0900660,CL00140,DEP00049,G00014,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,3.03,PRD0901002,CL00076,DEP00022,G00007,D00002,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.45,PRD0901137,CL00215,DEP00071,G00022,D00005,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,2.93,PRD0901333,CL00213,DEP00070,G00022,D00005,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.49,PRD0901360,CL00101,DEP00034,G00010,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.6,PRD0901419,CL00065,DEP00019,G00007,D00002,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.59,PRD0901534,CL00198,DEP00067,G00021,D00005,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.81,PRD0903081,CL00104,DEP00036,G00010,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.24,PRD0903204,CL00148,DEP00052,G00015,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,3,1.86,PRD0903399,CL00157,DEP00053,G00016,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.35,PRD0904414,CL00105,DEP00036,G00010,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.6,PRD0904569,CL00130,DEP00047,G00013,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060903,1,13,1,0.47,PRD0904974,CL00101,DEP00034,G00010,D00003,,,,994102100044339,L,MM,Full Shop,Mixed,STORE00894,LS,W01
200627,20060901,6,13,1,1.84,PRD0900966,CL00219,DEP00073,G00023,D00005,CUST0000137693,MM,,994102100249105,S,MM,Small Shop,Nonfood,STORE00895,SS,W01
200627,20060831,5,08,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,0.96,PRD0901136,CL00156,DEP00053,G00016,D00003,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,1.33,PRD0901214,CL00070,DEP00020,G00007,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,1.78,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,0.71,PRD0902008,CL00018,DEP00005,G00003,D00001,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,0.53,PRD0902792,CL00156,DEP00053,G00016,D00003,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,0.77,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,2.23,PRD0903810,CL00096,DEP00030,G00008,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,4,1.4,PRD0903873,CL00025,DEP00008,G00004,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,0.99,PRD0904915,CL00013,DEP00004,G00003,D00001,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060831,5,08,1,3.21,PRD0902748,CL00201,DEP00067,G00021,D00005,CUST0000726267,UM,YA,994102100616141,L,UM,Top Up,Fresh,STORE00897,LS,S03
200627,20060902,7,11,1,1.58,PRD0901690,CL00198,DEP00067,G00021,D00005,,,,994102100060283,L,LA,Top Up,Mixed,STORE00907,MS,E02
200627,20060902,7,11,1,2.71,PRD0901790,CL00195,DEP00067,G00021,D00005,,,,994102100060283,L,LA,Top Up,Mixed,STORE00907,MS,E02
200627,20060902,7,11,6,1.86,PRD0902322,CL00063,DEP00019,G00007,D00002,,,,994102100060283,L,LA,Top Up,Mixed,STORE00907,MS,E02
200627,20060902,7,11,3,0.99,PRD0904617,CL00116,DEP00042,G00011,D00003,,,,994102100060283,L,LA,Top Up,Mixed,STORE00907,MS,E02
200627,20060902,7,11,3,0.03,PRD0903678,CL00222,DEP00076,G00023,D00005,,,,994102100060283,L,LA,Top Up,Mixed,STORE00907,MS,E02
200627,20060831,5,14,1,0.92,PRD0902819,CL00218,DEP00073,G00023,D00005,,,,994102100089415,S,MM,Small Shop,Nonfood,STORE00909,SS,E02
200627,20060831,5,19,1,0.57,PRD0903563,CL00156,DEP00053,G00016,D00003,CUST0000686307,LA,YA,994102100590895,M,LA,Small Shop,Mixed,STORE00909,SS,E02
200627,20060831,5,19,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000686307,LA,YA,994102100590895,M,LA,Small Shop,Mixed,STORE00909,SS,E02
200627,20060831,5,14,1,0.27,PRD0903934,CL00137,DEP00048,G00013,D00003,,,,994102100089415,S,MM,Small Shop,Nonfood,STORE00909,SS,E02
200627,20060831,5,19,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000686307,LA,YA,994102100590895,M,LA,Small Shop,Mixed,STORE00909,SS,E02
200627,20060829,3,20,1,0.56,PRD0900417,CL00199,DEP00067,G00021,D00005,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,3,2.04,PRD0900648,CL00150,DEP00052,G00015,D00003,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,1,0.86,PRD0901035,CL00006,DEP00002,G00001,D00001,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,3,1.23,PRD0901586,CL00116,DEP00042,G00011,D00003,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,1,1.87,PRD0902598,CL00199,DEP00067,G00021,D00005,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,1,4.13,PRD0902743,CL00051,DEP00013,G00005,D00002,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,1,1.26,PRD0903454,CL00107,DEP00037,G00010,D00003,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060829,3,20,1,0.54,PRD0904469,CL00006,DEP00002,G00001,D00001,,,,994102100059748,L,LA,Top Up,Mixed,STORE00916,SS,N03
200627,20060902,7,18,1,0.35,PRD0900025,CL00163,DEP00055,G00016,D00003,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060828,2,20,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000687999,LA,OT,994102100591934,M,LA,Small Shop,Mixed,STORE00920,LS,N03
200627,20060902,7,18,1,0.97,PRD0901003,CL00046,DEP00012,G00004,D00002,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060902,7,18,1,7.27,PRD0901189,CL00053,DEP00013,G00005,D00002,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060828,2,20,1,0.64,PRD0902691,CL00159,DEP00054,G00016,D00003,CUST0000687999,LA,OT,994102100591934,M,LA,Small Shop,Mixed,STORE00920,LS,N03
200627,20060902,7,18,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060902,7,18,1,0.89,PRD0903435,CL00101,DEP00034,G00010,D00003,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060828,2,20,1,1.29,PRD0903469,CL00002,DEP00001,G00001,D00001,CUST0000687999,LA,OT,994102100591934,M,LA,Small Shop,Mixed,STORE00920,LS,N03
200627,20060902,7,18,1,0.53,PRD0903773,CL00159,DEP00054,G00016,D00003,CUST0000473860,MM,YF,994102100458302,M,MM,Top Up,Fresh,STORE00920,LS,N03
200627,20060828,2,20,1,0.86,PRD0904208,CL00159,DEP00054,G00016,D00003,CUST0000687999,LA,OT,994102100591934,M,LA,Small Shop,Mixed,STORE00920,LS,N03
200627,20060901,6,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,1.73,PRD0900151,CL00130,DEP00047,G00013,D00003,CUST0000900781,MM,,994102100725587,M,LA,Top Up,Mixed,STORE00931,LS,N02
200627,20060901,6,15,1,0.23,PRD0900311,CL00148,DEP00052,G00015,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060901,6,15,1,1.03,PRD0900388,CL00050,DEP00013,G00005,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,2.23,PRD0900462,CL00067,DEP00019,G00007,D00002,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060901,6,15,1,2.06,PRD0900772,CL00073,DEP00021,G00007,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060901,6,15,1,1.05,PRD0900794,CL00122,DEP00044,G00012,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060903,1,14,1,3.54,PRD0901079,CL00086,DEP00024,G00007,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,0.76,PRD0901150,CL00155,DEP00053,G00016,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060901,6,15,1,0.39,PRD0901158,CL00150,DEP00052,G00015,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060903,1,14,1,1.33,PRD0901214,CL00070,DEP00020,G00007,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.43,PRD0901229,CL00101,DEP00034,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060903,1,14,3,5.19,PRD0901294,CL00033,DEP00008,G00004,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060901,6,15,1,0.15,PRD0901527,CL00199,DEP00067,G00021,D00005,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.64,PRD0901650,CL00104,DEP00036,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060828,2,21,1,0.53,PRD0901672,CL00104,DEP00036,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060901,6,15,1,1.32,PRD0901738,CL00204,DEP00068,G00022,D00005,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,4.89,PRD0901847,CL00205,DEP00069,G00022,D00005,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060903,1,14,1,0.77,PRD0902000,CL00069,DEP00020,G00007,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,2.72,PRD0902165,CL00195,DEP00067,G00021,D00005,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,0.57,PRD0902250,CL00199,DEP00067,G00021,D00005,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.82,PRD0902462,CL00087,DEP00025,G00008,D00002,CUST0000900781,MM,,994102100725587,M,LA,Top Up,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.33,PRD0902688,CL00105,DEP00036,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060901,6,15,7,0.7,PRD0902873,CL00070,DEP00020,G00007,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060903,1,14,3,2.49,PRD0902879,CL00070,DEP00020,G00007,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060903,1,14,1,2.51,PRD0902882,CL00029,DEP00008,G00004,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060903,1,14,1,0.49,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,9,3.15,PRD0903078,CL00108,DEP00037,G00010,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,1.07,PRD0903271,CL00151,DEP00052,G00015,D00003,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060901,6,15,3,1.53,PRD0903273,CL00117,DEP00042,G00011,D00003,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060903,1,14,3,1.92,PRD0903409,CL00070,DEP00020,G00007,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060828,2,21,1,0.67,PRD0903769,CL00163,DEP00055,G00016,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060901,6,15,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,3,8.46,PRD0903965,CL00150,DEP00052,G00015,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060903,1,14,1,0.75,PRD0904335,CL00020,DEP00005,G00003,D00001,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060828,2,21,1,0.35,PRD0904414,CL00105,DEP00036,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060903,1,14,1,1.4,PRD0904488,CL00089,DEP00025,G00008,D00002,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060828,2,21,1,6.69,PRD0904633,CL00195,DEP00067,G00021,D00005,CUST0000900781,MM,,994102100725587,M,LA,Top Up,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,0.06,PRD0904724,CL00202,DEP00067,G00021,D00005,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,2.42,PRD0904898,CL00202,DEP00067,G00021,D00005,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060903,1,14,1,0.94,PRD0904915,CL00013,DEP00004,G00003,D00001,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060903,1,14,1,0.45,PRD0901506,CL00218,DEP00073,G00023,D00005,CUST0000450155,UM,PE,994102100443632,L,UM,Top Up,Fresh,STORE00931,LS,N02
200627,20060901,6,15,1,0.86,PRD0900759,CL00069,DEP00020,G00007,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.85,PRD0903963,CL00112,DEP00039,G00010,D00003,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060828,2,21,1,1.2,PRD0903150,CL00076,DEP00022,G00007,D00002,CUST0000900781,MM,,994102100725587,M,LA,Top Up,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,2.23,PRD0904723,CL00024,DEP00008,G00004,D00002,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.97,PRD0902576,CL00198,DEP00067,G00021,D00005,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060901,6,15,1,1.19,PRD0904248,CL00079,DEP00022,G00007,D00002,CUST0000218015,LA,OT,994102100299094,L,LA,Full Shop,Mixed,STORE00931,LS,N02
200627,20060829,3,15,1,2.96,PRD0901658,CL00204,DEP00068,G00022,D00005,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060828,2,21,1,0.62,PRD0901670,CL00198,DEP00067,G00021,D00005,,,,994102100126095,L,MM,Top Up,Grocery,STORE00931,LS,N02
200627,20060829,3,15,1,0.81,PRD0901276,CL00002,DEP00001,G00001,D00001,,,,994102100078941,M,UM,Top Up,Mixed,STORE00931,LS,N02
200627,20060902,7,21,1,1.64,PRD0901074,CL00116,DEP00042,G00011,D00003,CUST0000170954,MM,OA,994102100269601,M,LA,Top Up,Grocery,STORE00933,XLS,N02
200627,20060902,7,21,1,0.33,PRD0901329,CL00154,DEP00052,G00015,D00003,CUST0000170954,MM,OA,994102100269601,M,LA,Top Up,Grocery,STORE00933,XLS,N02
200627,20060902,7,21,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000170954,MM,OA,994102100269601,M,LA,Top Up,Grocery,STORE00933,XLS,N02
200627,20060902,7,21,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000170954,MM,OA,994102100269601,M,LA,Top Up,Grocery,STORE00933,XLS,N02
200627,20060902,7,10,1,0.45,PRD0901506,CL00218,DEP00073,G00023,D00005,,,,994102100075628,S,MM,Small Shop,Nonfood,STORE00933,XLS,N02
200627,20060902,7,21,4,3.52,PRD0901269,CL00112,DEP00039,G00010,D00003,CUST0000170954,MM,OA,994102100269601,M,LA,Top Up,Grocery,STORE00933,XLS,N02
200627,20060903,1,18,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000714021,UM,OT,994102100608567,L,MM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,1.09,PRD0900173,CL00045,DEP00011,G00004,D00002,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,15,1,0.81,PRD0900185,CL00043,DEP00011,G00004,D00002,CUST0000714021,UM,OT,994102100608567,L,MM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,1.96,PRD0900639,CL00069,DEP00020,G00007,D00002,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,15,1,15.24,PRD0900751,CL00229,DEP00081,G00027,D00008,CUST0000714021,UM,OT,994102100608567,L,MM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,0.42,PRD0900936,CL00103,DEP00035,G00010,D00003,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,18,1,1.98,PRD0901265,CL00030,DEP00008,G00004,D00002,,,,994102100093986,L,UM,Top Up,Fresh,STORE00934,LS,S03
200627,20060903,1,15,1,10.65,PRD0901614,CL00086,DEP00024,G00007,D00002,CUST0000714021,UM,OT,994102100608567,L,MM,Top Up,Fresh,STORE00934,LS,S03
